Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
4.890019,-0.050878,-0.402686,9.352869,-378.495198,-0.351808,18.493871,-3.100000
4.892258,-0.063278,-0.382238,10.280830,-440.822062,-0.318961,19.830916,-2.700000
4.895617,-0.082094,-0.354162,11.404151,-338.805065,-0.272068,11.774066,-1.400000
4.897855,-0.094767,-0.339818,11.843712,-169.087918,-0.245052,9.365079,-0.600000
4.901194,-0.113862,-0.324559,12.039072,44.330234,-0.210697,8.512137,0.200000
4.903429,-0.126771,-0.320592,11.794872,127.632406,-0.193821,8.166349,1.100000
4.906740,-0.146081,-0.322423,10.915751,290.626284,-0.176342,7.140513,2.000000
4.908943,-0.159046,-0.326696,10.183150,319.294163,-0.167649,5.411575,3.500000
4.912230,-0.178563,-0.334936,8.962149,358.207672,-0.156373,4.328107,4.100000
4.914410,-0.191611,-0.340734,8.229548,337.132297,-0.149123,4.143687,4.700000
4.917679,-0.211339,-0.349889,7.106227,320.006714,-0.138550,4.016899,5.100000
4.919933,-0.225052,-0.356298,6.373626,355.951368,-0.131246,3.901636,5.400000
4.923260,-0.245445,-0.365454,5.396825,268.714489,-0.120009,3.625006,5.600000
4.925438,-0.258891,-0.371557,4.713065,313.021193,-0.112666,3.544322,6.000000
4.928724,-0.279322,-0.379797,3.882784,255.796061,-0.100475,3.279219,6.100000
4.930925,-0.293099,-0.384985,3.394383,220.553415,-0.091886,3.037167,6.100000
4.934207,-0.313765,-0.392004,2.710623,227.864307,-0.078239,2.829695,6.200000
4.936390,-0.327604,-0.396277,2.319902,178.908308,-0.068673,2.530012,6.300000
4.939668,-0.348491,-0.401770,1.831502,136.112965,-0.053279,2.103541,6.400000
4.942938,-0.369470,-0.406653,1.391941,135.125338,-0.037183,1.584860,6.400000
4.945114,-0.383501,-0.409400,1.147741,133.888897,-0.025899,1.123810,6.400000
4.948408,-0.404850,-0.412451,0.854701,90.262178,-0.007601,0.593602,6.500000
4.950585,-0.419022,-0.414282,0.708181,86.562439,0.004740,0.224762,6.500000
4.953888,-0.440627,-0.416419,0.561661,43.437238,0.024208,-0.489866,6.600000
4.957171,-0.462205,-0.417639,0.415140,44.493921,0.044565,-1.481123,6.600000
4.959354,-0.476602,-0.418555,0.366300,-0.000000,0.058047,-2.068962,6.600000
4.962617,-0.498211,-0.419471,0.268620,-0.000000,0.078740,-3.002589,6.600000
4.964872,-0.513192,-0.419776,0.219780,42.141537,0.093416,-3.648059,6.600000
4.968194,-0.535332,-0.420081,0.219780,-0.000000,0.115251,-4.593211,6.600000
